tweet_id;conversation_id;created_at;author_id;text;source;in_reply_to_user_id;author_username;author_name;author_profile_image_url;retweet_count;reply_count;quote_count;like_count;url_expanded_url;url_images;url_title;url_description;referenced_type;referenced_tweet_id;referenced_text;referenced_created_at;refrerenced_retweet_count;refrerenced_reply_count;refrerenced_like_count;refrerenced_quote_count;refrerenced_source;referenced_url;referenced_author_id;referenced_author_username;referenced_author_name;referenced_author_description;referenced_author_created_at;referenced_author_verified;referenced_author_protected;referenced_author_url;referenced_author_location;referenced_author_profile_image_url;referenced_url_images;referenced_url_title;referenced_url_description;created_at_ymd_hms;timeperiod;cluster
1240968215607508992;1240967133204566016;2020-03-20T11:47:33.000Z;1018205643612844032;@PetteriOrpo Ajattele jos maa olisi täytetty kokoomuksen ajamalla halpatyömaahanmuutolla esim. juuri palvelusektorille. Tuho olisi paljon isompi, kun yritykset siirtävät nyt henkilöstä yhteiskunnan elätettäväksi. Omien lisäksi pitäisi elättää muukalaiset.;Twitter Web App;1339265868;realPseudonyymi;Antero T;https://pbs.twimg.com/profile_images/1018207950836588545/wlmEf-Lt_normal.jpg;0;0;0;0;;;;;replied_to;1240967141303746560;Kriisin jälkeen tarvitaan historiallisia uudistuksia, jotta yritykset ja työpaikat saadaan turvattua myös tulevaisuudessa. Koko hallitusohjelma on kirjoitettava uusiksi tässä tilanteessa. Tarvitsemme lisää joustoja sekä kannustimia investointeihin ja kasvuun. 4/;2020-03-20T11:43:17.000Z;8;7;57;0;Twitter for iPhone;NA;1339265868;PetteriOrpo;Petteri Orpo;MP and Leader of @Kokoomus. Former Minister of Finance, Interior and Agriculture. Co-Founder of the Coalition of Finance Ministers for Climate Action.;2013-04-09T14:03:20.000Z;TRUE;FALSE;https://t.co/XOwvVgPdyf;Turku, Suomi;https://pbs.twimg.com/profile_images/1239847940589576196/xpX7Ia_m_normal.jpg;;;;2020-03-20T11:47:33Z;1;cyan
1240979311282335744;1240979311282335744;2020-03-20T12:31:38.000Z;1018205643612844032;UPM ei luovuta yhtiökokouksen kanssa. #sijoittaminen https://t.co/IGhzXnAu6t;Twitter Web App;NA;realPseudonyymi;Antero T;https://pbs.twimg.com/profile_images/1018207950836588545/wlmEf-Lt_normal.jpg;0;0;0;0;https://twitter.com/UPMGlobal/status/1240979052976013313;;;;quoted;1240979052976013313;UPM imposes several precautionary measures with the aim of holding the Annual General Meeting as planned on 31 March 2020 https://t.co/hUQBM2LssS;2020-03-20T12:30:37.000Z;0;0;0;1;GlobeNewswire Tweets;NA;64993215;UPMGlobal;UPM;We are the Biofore company. Keep up to date with the latest UPM news and updates here. Follow @UPMSuomi for Finnish updates. #UPM #biofore #beyondfossils;2009-08-12T09:45:05.000Z;FALSE;FALSE;https://t.co/P5Ku0tNuBa;Helsinki, Finland;https://pbs.twimg.com/profile_images/1044141031296520192/T-5ESF0j_normal.jpg;;;;2020-03-20T12:31:38Z;1;cyan
1240983500519542787;1240983177969258498;2020-03-20T12:48:17.000Z;1018205643612844032;@ivanpuopolo Oikean nimen voi valita esim. toisesta tai kolmannesta nimestä. 😉;Twitter Web App;42638972;realPseudonyymi;Antero T;https://pbs.twimg.com/profile_images/1018207950836588545/wlmEf-Lt_normal.jpg;0;2;0;1;;;;;replied_to;1240983177969258498;"Täällä on aina toisinaan vaadittu, että jokaisen pitäisi esiintyä oikealla nimellään. 

Väärin.

Jokaisen pitäisi olla täysin anonyymi. 

Pakottaisi keskittymään siihen, mitä sanotaan, eikä kuka sanoo.";2020-03-20T12:47:00.000Z;34;45;640;2;Twitter Web App;NA;42638972;ivanpuopolo;Ivan Puopolo;Toimittaja, juontaja, kaiken kyseenalaistaja. Tilaa Youtube-kanavani!;2009-05-26T14:51:28.000Z;FALSE;FALSE;https://t.co/KUKN04pEHA;Helsinki, Suomi;https://pbs.twimg.com/profile_images/1448374920904380419/8-LxFg8W_normal.jpg;;;;2020-03-20T12:48:17Z;1;cyan
1241034636282732548;1241031772898500614;2020-03-20T16:11:29.000Z;1018205643612844032;@Halla_aho Kaikki turha höttö karsittava pois, kun asioita aletaan priorisoida ja laskua maksamaan. Rahat pois ilmastoposeerauksesta, monikulttuurisuusvouhotuksesta, kehitysavusta yms.;Twitter for iPad;200923051;realPseudonyymi;Antero T;https://pbs.twimg.com/profile_images/1018207950836588545/wlmEf-Lt_normal.jpg;1;3;0;45;;;;;replied_to;1241031772898500614;"Merkillepantavaa on, että kansallista yhtenäisyyttä peräänkuuluttavat nyt erityisesti sellaiset tahot, mm. Helsingin Sanomien toimittajat, jotka yleensä sylkäisevät kaiken ”kansallisen” päälle.

https://t.co/oUXFkCSxcA";2020-03-20T16:00:06.000Z;93;79;1005;6;Twitter Web App;NA;200923051;Halla_aho;Jussi Halla-aho;"Kansanedustaja / Member of Parliament

We/us/our";2010-10-10T16:56:27.000Z;FALSE;FALSE;https://t.co/SV43mJSXb8;Helsinki, Finland;https://pbs.twimg.com/profile_images/961268949131374592/AUX1Nqfb_normal.jpg;;;;2020-03-20T16:11:29Z;1;cyan
1241288341779361799;1241288341779361799;2020-03-21T08:59:37.000Z;1018205643612844032;"RT @OssiTiihonen: TYEL-maksujen 1-3/2020 välitön palautus yrityksille - eläkeuudistus voi pelastaa talouden
https://t.co/cxT3Yw0a3x
#korona…";Twitter Web App;NA;realPseudonyymi;Antero T;https://pbs.twimg.com/profile_images/1018207950836588545/wlmEf-Lt_normal.jpg;9;0;0;0;https://www.ossitiihonen.com/2020/03/21/tyel-maksujen-1-3-2020-valiton-palautus-yrityksille-elakeuudistus-voi-pelastaa-talouden/;;;;retweeted;1241281351644520449;"TYEL-maksujen 1-3/2020 välitön palautus yrityksille - eläkeuudistus voi pelastaa talouden
https://t.co/cxT3Yw0a3x
#koronakriisi";2020-03-21T08:31:50.000Z;9;5;38;4;Twitter Web App;NA;1062022939627925504;OssiTiihonen;Ossi Tiihonen;Yrittäjä, kansallismielinen kansalaisaktivisti. Kahden teinin yksinhuoltaja. Lohjan kaupunginvaltuutettu, PS.;2018-11-12T16:42:55.000Z;FALSE;FALSE;https://t.co/bgi5iGxh1Z;Lohja, Suomi;https://pbs.twimg.com/profile_images/1392943974265016321/ZoMw1AbJ_normal.jpg;;;;2020-03-21T08:59:37Z;1;cyan
1241288915656544256;1241288915656544256;2020-03-21T09:01:54.000Z;1018205643612844032;Saisivat eristää Suomen koronapesäkkeen, eli Uudenmaan muusta maasta. Rajat kiinni vaan. Sen jälkeen ulkonaliikkumiskielto eristysalueelle. #koronafi #covid19finland https://t.co/EH0MhCAW7y;Twitter Web App;NA;realPseudonyymi;Antero T;https://pbs.twimg.com/profile_images/1018207950836588545/wlmEf-Lt_normal.jpg;0;2;0;3;https://www.is.fi/politiikka/art-2000006447881.html;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;2020-03-21T09:01:54Z;1;cyan
1241289336215109632;1241288915656544256;2020-03-21T09:03:34.000Z;1018205643612844032;Muualla voitaisiin vielä liikkua nykyisten rajoitusten puitteissa esim. luonnossa ja nauttia kauniista kevätsäästä. 🌞;Twitter Web App;1018205643612844032;realPseudonyymi;Antero T;https://pbs.twimg.com/profile_images/1018207950836588545/wlmEf-Lt_normal.jpg;0;0;0;1;;;;;replied_to;1241288915656544256;Saisivat eristää Suomen koronapesäkkeen, eli Uudenmaan muusta maasta. Rajat kiinni vaan. Sen jälkeen ulkonaliikkumiskielto eristysalueelle. #koronafi #covid19finland https://t.co/EH0MhCAW7y;2020-03-21T09:01:54.000Z;0;2;3;0;Twitter Web App;NA;1018205643612844032;realPseudonyymi;Antero T;Valkokaulustyöläinen ilman kauluspaitaa, yksityissijoittaja, liikkuja, MSc. En kuulu mihinkään puolueeseen.;2018-07-14T18:48:37.000Z;FALSE;FALSE;https://t.co/01m6IUmeVx;NA;https://pbs.twimg.com/profile_images/1018207950836588545/wlmEf-Lt_normal.jpg;;;;2020-03-21T09:03:34Z;1;cyan
1241291065782648833;1241288915656544256;2020-03-21T09:10:26.000Z;1018205643612844032;Tämä pitää toki tehdä täysin yllätteän, jotta ei käy kuten Italiassa, eli pahimman tautialueen porukka rynnii muualle maahan levittämään tautia rajoituksen ilmoituksen ja voimaanastumisen välissä.;Twitter Web App;1018205643612844032;realPseudonyymi;Antero T;https://pbs.twimg.com/profile_images/1018207950836588545/wlmEf-Lt_normal.jpg;0;2;0;2;;;;;replied_to;1241288915656544256;Saisivat eristää Suomen koronapesäkkeen, eli Uudenmaan muusta maasta. Rajat kiinni vaan. Sen jälkeen ulkonaliikkumiskielto eristysalueelle. #koronafi #covid19finland https://t.co/EH0MhCAW7y;2020-03-21T09:01:54.000Z;0;2;3;0;Twitter Web App;NA;1018205643612844032;realPseudonyymi;Antero T;Valkokaulustyöläinen ilman kauluspaitaa, yksityissijoittaja, liikkuja, MSc. En kuulu mihinkään puolueeseen.;2018-07-14T18:48:37.000Z;FALSE;FALSE;https://t.co/01m6IUmeVx;NA;https://pbs.twimg.com/profile_images/1018207950836588545/wlmEf-Lt_normal.jpg;;;;2020-03-21T09:10:26Z;1;cyan
1241291857079959557;1241283032654532610;2020-03-21T09:13:35.000Z;1018205643612844032;@KimmoMatikainen Tapahtuukohan ns. Italiat Uudellamaalla, jos maakunnan rajat laitetaan kiinni? Eli hallitsematon ryntäys muualle maahan, jolloin tartunnat leviää kaikkialle nopeammin. Rajat pitäisi sulkea täysin yllättäen, jotta tuollaista ei pääsis tapahtumaan.;Twitter Web App;244239390;realPseudonyymi;Antero T;https://pbs.twimg.com/profile_images/1018207950836588545/wlmEf-Lt_normal.jpg;0;1;0;8;;;;;replied_to;1241283032654532610;Lähdenkö mökille heti? https://t.co/ze9PDjnS0k;2020-03-21T08:38:31.000Z;0;11;31;0;Twitter for Android;NA;244239390;KimmoMatikainen;Kimmo Matikainen;Former stockbroker, owner of two miniature schnauzers: Boris and Felix. Active private investor.;2011-01-28T21:24:14.000Z;FALSE;FALSE;https://t.co/967zLvfChX;Helsinki, Finland;https://pbs.twimg.com/profile_images/1251242354230640645/rpb9sw7c_normal.jpg;;;;2020-03-21T09:13:35Z;1;cyan
1241293220577005568;1241293220577005568;2020-03-21T09:19:00.000Z;1018205643612844032;Jenkeissäkin alkaa kohta mennä p*ska tuulettimeen koronan kanssa. Tältä sivulta näkyy tiedot osavaltioittain. Etenkin New Yorkissa leviää nopeasti, esim. eilen yli 3000 testattua tapausta. #koronafi #covid19finland https://t.co/fLy4gz5fSr;Twitter Web App;NA;realPseudonyymi;Antero T;https://pbs.twimg.com/profile_images/1018207950836588545/wlmEf-Lt_normal.jpg;2;0;0;4;https://www.worldometers.info/coronavirus/country/us/;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;2020-03-21T09:19:00Z;1;cyan
1369163575978295297;1369163575978295297;2021-03-09T05:50:08.000Z;1018205643612844032;Jospa lumipyry, eli tuollainen menneisyyden asia, hoitaisi monen haluaman ulkonaliikkumishaitan pk-seudulle. Uutisissa kannattaisi varmaan vähän pelotella sillä. https://t.co/aVj0y08Hwe;Twitter for iPad;NA;realPseudonyymi;Antero T;https://pbs.twimg.com/profile_images/1018207950836588545/wlmEf-Lt_normal.jpg;0;0;0;0;https://twitter.com/realPseudonyymi/status/1369163575978295297/photo/1;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;2021-03-09T05:50:08Z;1;cyan
1369176154016464896;1369173725422174208;2021-03-09T06:40:07.000Z;1018205643612844032;@EsaHakarauta Oikeusministeriö panikoitui THL:n luvuista ja puoluesihteerit olivat jo aiemmin panikoituneet ehdokasasetteluidensa luvuista. Näistä kahdesta paniikista tuli lopputuloksena kätevästi vaalien siirto.;Twitter Web App;2328637999;realPseudonyymi;Antero T;https://pbs.twimg.com/profile_images/1018207950836588545/wlmEf-Lt_normal.jpg;0;0;0;0;;;;;replied_to;1369173725422174208;[Tweet deleted];NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;2021-03-09T06:40:07Z;1;cyan
1369179174120882179;1369179174120882179;2021-03-09T06:52:07.000Z;1018205643612844032;Ostin ja luin @JariLindstrm2 kirjan. Erittäin mielenkiintoinen. Aika paljon on paikallispolitiikassa riitelyä ja selkään puukottelua puolueen/puolueiden sisällä. Nythän on kuntavaalien myötä taas iso satsi uutta porukkaa toiminnassa mukana. Ennustan riitaotsikoita. #politiikka;Twitter Web App;NA;realPseudonyymi;Antero T;https://pbs.twimg.com/profile_images/1018207950836588545/wlmEf-Lt_normal.jpg;0;1;0;3;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;2021-03-09T06:52:07Z;1;cyan
1369192056405581829;1369192056405581829;2021-03-09T07:43:19.000Z;1018205643612844032;Sulkupäivä 2. ja #koronafi loppukiri meneillään. Jotkut maakunnat suorittavat kuitenkin vielä perustasolla. https://t.co/0gglmLfOL4;Twitter Web App;NA;realPseudonyymi;Antero T;https://pbs.twimg.com/profile_images/1018207950836588545/wlmEf-Lt_normal.jpg;0;0;1;4;https://twitter.com/realPseudonyymi/status/1369192056405581829/photo/1;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;2021-03-09T07:43:19Z;1;cyan
1369203957076201473;1369179174120882179;2021-03-09T08:30:36.000Z;1018205643612844032;"@Markku69855834 @JariLindstrm2 Epäilemättä tuolla on ""joutunut"" tappelemaan omasta asemastaan. Nytkin varmaan monessa paikassa on leveät ja ""yhtenäiset"" vaalihymyt ulospäin, mutta sisällä kuohuu.";Twitter Web App;1179774538395115523;realPseudonyymi;Antero T;https://pbs.twimg.com/profile_images/1018207950836588545/wlmEf-Lt_normal.jpg;0;0;0;1;;;;;replied_to;1369197115344322561;@realPseudonyymi @JariLindstrm2 En ole kirjaa lukenut mutta kirjoittaja itse oli paikallispolitiikassa yksi pahimmista selkäänpuukottajista, jopa omiaan , että asiantuntemusta kyllä on.;2021-03-09T08:03:25.000Z;0;1;0;0;Twitter for Android;NA;1179774538395115523;Markku69855834;Markku;Mä näitä polkuja tallaan kai viimeiseen asti.;2019-10-03T15:06:58.000Z;FALSE;FALSE;NA;NA;https://pbs.twimg.com/profile_images/1386459218488795139/hp5-mhsb_normal.jpg;;;;2021-03-09T08:30:36Z;1;cyan
1369208597801037832;1369207123339599880;2021-03-09T08:49:03.000Z;1018205643612844032;@MirkoHurmerinta @AkiPyysing Siinähän tuli tärkein asia heti 0:13 kohdassa.;Twitter Web App;962944921;realPseudonyymi;Antero T;https://pbs.twimg.com/profile_images/1018207950836588545/wlmEf-Lt_normal.jpg;0;2;0;3;;;;;replied_to;1369207123339599880;Kävin @AkiPyysing'in kanssa oluella (Aki tarjosi) #sijoittaminen #kansankapitalismi https://t.co/Dh9vVMXdVm;2021-03-09T08:43:11.000Z;2;3;62;0;Twitter Web App;NA;962944921;MirkoHurmerinta;Mirko Hurmerinta;IR & Communications Specialist at @Sampo_plc. Passionate private investor and sports fan 📈🏋️‍♂️⚽️🏈🏒Opinions, even bad ones, are my own. Tweets in 🇫🇮;2012-11-21T19:17:32.000Z;FALSE;FALSE;https://t.co/kEE42RTUbJ;NA;https://pbs.twimg.com/profile_images/1427155074401415168/yxBhVg3n_normal.jpg;;;;2021-03-09T08:49:03Z;1;cyan
1369210497782972418;1369210121386098689;2021-03-09T08:56:36.000Z;1018205643612844032;@Jrvinen_J Postiäänestyksellä. Menestystarina jenkeistä.;Twitter Web App;621655214;realPseudonyymi;Antero T;https://pbs.twimg.com/profile_images/1018207950836588545/wlmEf-Lt_normal.jpg;0;0;0;10;;;;;replied_to;1369210121386098689;Miten voi äänestää jos on ulkonaliikkumiskielto? Tämäkin suoraan diktaattorien katalogista.;2021-03-09T08:55:06.000Z;8;14;174;1;Twitter Web App;NA;621655214;Jrvinen_J;Jussi Järvinen I Korso I Tiet & Sote kuntoon! ✝️;Politiikkaa harrastava yrittäjä Vantaan Korsosta. Keskusta Vantaa varapj.;2012-06-29T07:10:45.000Z;FALSE;FALSE;https://t.co/eRW8mUw2Gw;Vantaa;https://pbs.twimg.com/profile_images/1444732300919455760/1hi8I9jH_normal.jpg;;;;2021-03-09T08:56:36Z;1;cyan
1369214399215525890;1369214399215525890;2021-03-09T09:12:06.000Z;1018205643612844032;Samoilla linjoilla. Kesä sulattaa äänestysprosentin. Hallitus ei tosin kaatuisi, vaikka ps saisi millaisen jytkyn tahansa ja vaikka vaaleja ei olisi siirretty. Kepun hillotolppalaisilla vielä pari vuotta aikaa roikkua paikoissaan kiinni. #politiikka  https://t.co/IOjxAw3V3o https://t.co/r5tKxzFLTv;Twitter Web App;NA;realPseudonyymi;Antero T;https://pbs.twimg.com/profile_images/1018207950836588545/wlmEf-Lt_normal.jpg;0;1;0;0;https://www.iltalehti.fi/politiikka/a/64b8ea28-1aaa-47b9-a4e8-c30deed4510a¤https://twitter.com/realPseudonyymi/status/1368190503917940739;;;;quoted;1368190503917940739;Taitavasti pelattu muilta puolueilta. Persujen äänestäjät ovat kesäkuussa grillailemassa makkaroita ja juomassa kaljaa kesämökeillään, jonne ovat voineet vielä ajaa nykyisillä bensanhinnalla. Äänestäminen ei voisi vähempää kiinnostaa tuossa vaiheessa. #kuntavaalit #politikka https://t.co/KatOaTEMsD;2021-03-06T13:23:30.000Z;0;1;3;1;Twitter Web App;NA;1018205643612844032;realPseudonyymi;Antero T;Valkokaulustyöläinen ilman kauluspaitaa, yksityissijoittaja, liikkuja, MSc. En kuulu mihinkään puolueeseen.;2018-07-14T18:48:37.000Z;FALSE;FALSE;https://t.co/01m6IUmeVx;NA;https://pbs.twimg.com/profile_images/1018207950836588545/wlmEf-Lt_normal.jpg;;;;2021-03-09T09:12:06Z;1;cyan
1369214947859791872;1369214399215525890;2021-03-09T09:14:17.000Z;1018205643612844032;""" Eläkeläisillä ei edes ole pakottavaa syytä ajella mökiltä kotiin."" Tuossa on negaa myös demareille.";Twitter Web App;1018205643612844032;realPseudonyymi;Antero T;https://pbs.twimg.com/profile_images/1018207950836588545/wlmEf-Lt_normal.jpg;0;1;0;0;;;;;replied_to;1369214399215525890;Samoilla linjoilla. Kesä sulattaa äänestysprosentin. Hallitus ei tosin kaatuisi, vaikka ps saisi millaisen jytkyn tahansa ja vaikka vaaleja ei olisi siirretty. Kepun hillotolppalaisilla vielä pari vuotta aikaa roikkua paikoissaan kiinni. #politiikka  https://t.co/IOjxAw3V3o https://t.co/r5tKxzFLTv;2021-03-09T09:12:06.000Z;0;1;0;0;Twitter Web App;https://thl.fi/fi/web/infektiotaudit-ja-rokotukset/ajankohtaista/ajankohtaista-koronaviruksesta-covid-19/tilannekatsaus-koronaviruksesta/covid-19-tautiin-liittyvien-kuolemien-tilastointi;1018205643612844032;realPseudonyymi;Antero T;Valkokaulustyöläinen ilman kauluspaitaa, yksityissijoittaja, liikkuja, MSc. En kuulu mihinkään puolueeseen.;2018-07-14T18:48:37.000Z;FALSE;FALSE;https://t.co/01m6IUmeVx;NA;https://pbs.twimg.com/profile_images/1018207950836588545/wlmEf-Lt_normal.jpg;;;;2021-03-09T09:14:17Z;1;cyan
1369217030105296904;1369214399215525890;2021-03-09T09:22:33.000Z;1018205643612844032;@BaldArtsi Onnistuu jos on ennakkoäänestys piste juuri siinä kaupassa. Ei niitä kuitenkaan ihan jokaisessa paikassa ole. Taitaa olla joku 20 % jotka äänestää ennakkoon. Nyt varmaan enemmän.;Twitter Web App;1014765268017573888;realPseudonyymi;Antero T;https://pbs.twimg.com/profile_images/1018207950836588545/wlmEf-Lt_normal.jpg;0;1;0;0;;;;;replied_to;1369215647465549828;@realPseudonyymi Eikös ennakkoäänestys onnistu missä vaan? Mökiltäkin pitää aina kaupassa käydä.;2021-03-09T09:17:03.000Z;0;1;0;0;Twitter Web App;NA;1014765268017573888;BaldArtsi;Artsi Bald;Twitterin tuurijuoppo. Blah / Blah;2018-07-05T06:57:48.000Z;FALSE;FALSE;NA;NA;https://pbs.twimg.com/profile_images/1014765742854635521/wTNu44go_normal.jpg;;;;2021-03-09T09:22:33Z;1;cyan
1369235621114445824;1369228287474610176;2021-03-09T10:36:25.000Z;1018205643612844032;@freelanceSane @Halla_aho Öljy-yhtiöt ovat olleet tässä n. 4 kk räyhänousussa. Mm. piensijoittaja Warren Buffett on ostanut Chevronia. Mutta varmaan kesään mennessä heräävät.;Twitter Web App;83401252;realPseudonyymi;Antero T;https://pbs.twimg.com/profile_images/1018207950836588545/wlmEf-Lt_normal.jpg;0;0;0;3;;;;;replied_to;1369230187557163010;"@Halla_aho ""Kansainväliset suursijoittajat eivät tue yrityksiä, jotka lyövät laimin ilmastopäästöjensä radikaalin leikkaamisen, jopa nollaamisen. Pankit eivät myöskään rahoita ilmastopolitiikan vapaamatkustajia"" täytyy toivoo, et jengi herää kesään mennes siihen, et ilmastotoimia pitää tehä";2021-03-09T10:14:50.000Z;0;23;9;0;Twitter for Android;NA;83401252;freelanceSane;Santeri Kärki;"HuK, kirjailija|Tampereen Vihreät|Tarkastuslautakunnan jäsen|
 #Vihreät #Tampere #terapiatakuu
 🌴";2009-10-18T17:16:34.000Z;FALSE;FALSE;https://t.co/ZgkuUnLtDm;Tampere;https://pbs.twimg.com/profile_images/1420609032218365952/XFc1Ht3e_normal.jpg;;;;2021-03-09T10:36:25Z;2;cyan
1369237465463152640;1369237465463152640;2021-03-09T10:43:45.000Z;1018205643612844032;Anteron tietotoimisto suosittelee #sijoittaminen aloittamista. Ei ole luvassa THL:n excelin mukaista tuottoa, mutta esim. 100 e/kk, 20 vuotta, 7 % vuosituotolla ja 0,20 % kuluilla tekee varallisuudeksi sijoitusajan lopussa 49889 €.;Twitter Web App;NA;realPseudonyymi;Antero T;https://pbs.twimg.com/profile_images/1018207950836588545/wlmEf-Lt_normal.jpg;0;0;0;3;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;2021-03-09T10:43:45Z;2;cyan
1369238870169161732;1369238870169161732;2021-03-09T10:49:20.000Z;1018205643612844032;Tartunnat taisi lähteä ihan väärään suuntaan THL:n laskelmia ajatellen. Kohta on pakko raportoida väliin joku 2000 tartunnan päivä. #koronafi #kuntavaalit;Twitter Web App;NA;realPseudonyymi;Antero T;https://pbs.twimg.com/profile_images/1018207950836588545/wlmEf-Lt_normal.jpg;0;1;0;9;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;2021-03-09T10:49:20Z;2;cyan
1369253845486960640;1369207123339599880;2021-03-09T11:48:50.000Z;1018205643612844032;@MirkoHurmerinta @AkiPyysing Miten tuo ulkomaisten, esim. jenkki REIT:ien osinkovero oikeastaan menee? Minusta se on mennyt, että 15 % jenkkilään ja loput Suomeen siten, että tulee yhteensä se 25,5 %. Verottajan sivuilta löytyy kyllä se, että suomalaisista REIT:eistä menisi täydet 30 %.;Twitter Web App;962944921;realPseudonyymi;Antero T;https://pbs.twimg.com/profile_images/1018207950836588545/wlmEf-Lt_normal.jpg;0;1;0;1;;;;;replied_to;1369207123339599880;Kävin @AkiPyysing'in kanssa oluella (Aki tarjosi) #sijoittaminen #kansankapitalismi https://t.co/Dh9vVMXdVm;2021-03-09T08:43:11.000Z;2;3;62;0;Twitter Web App;NA;962944921;MirkoHurmerinta;Mirko Hurmerinta;IR & Communications Specialist at @Sampo_plc. Passionate private investor and sports fan 📈🏋️‍♂️⚽️🏈🏒Opinions, even bad ones, are my own. Tweets in 🇫🇮;2012-11-21T19:17:32.000Z;FALSE;FALSE;https://t.co/kEE42RTUbJ;NA;https://pbs.twimg.com/profile_images/1427155074401415168/yxBhVg3n_normal.jpg;;;;2021-03-09T11:48:50Z;2;cyan
1369258456520265733;1369258456520265733;2021-03-09T12:07:10.000Z;1018205643612844032;Tällaiseen tilaan kannattaa pyrkiä, niin voi sanoa mitä ajattelee. 😀 https://t.co/cty31uBl4E;Twitter Web App;NA;realPseudonyymi;Antero T;https://pbs.twimg.com/profile_images/1018207950836588545/wlmEf-Lt_normal.jpg;0;0;0;2;https://twitter.com/Jrvinen_J/status/1369257513900720129;;;;quoted;1369257513900720129;@miessavosta Joku voisi kertoa Selänteellä on ns. fuck you money tienattuna.;2021-03-09T12:03:25.000Z;0;0;2;1;Twitter Web App;NA;621655214;Jrvinen_J;Jussi Järvinen I Korso I Tiet & Sote kuntoon! ✝️;Politiikkaa harrastava yrittäjä Vantaan Korsosta. Keskusta Vantaa varapj.;2012-06-29T07:10:45.000Z;FALSE;FALSE;https://t.co/eRW8mUw2Gw;Vantaa;https://pbs.twimg.com/profile_images/1444732300919455760/1hi8I9jH_normal.jpg;;;;2021-03-09T12:07:10Z;2;cyan
1369262856466792454;1369261890766049290;2021-03-09T12:24:39.000Z;1018205643612844032;@Jrvinen_J Kävin parvekkeella ottamassa valohoitoa. #Kuopio #Aurinko 😎;Twitter for iPhone;621655214;realPseudonyymi;Antero T;https://pbs.twimg.com/profile_images/1018207950836588545/wlmEf-Lt_normal.jpg;0;0;0;2;;;;;replied_to;1369261890766049290;Nämä on taas niitä päiviä jolloin hyvä muistuttaa itseään että vallitseva säätila eri asia kuin ilmasto.;2021-03-09T12:20:49.000Z;0;1;17;0;Twitter Web App;NA;621655214;Jrvinen_J;Jussi Järvinen I Korso I Tiet & Sote kuntoon! ✝️;Politiikkaa harrastava yrittäjä Vantaan Korsosta. Keskusta Vantaa varapj.;2012-06-29T07:10:45.000Z;FALSE;FALSE;https://t.co/eRW8mUw2Gw;Vantaa;https://pbs.twimg.com/profile_images/1444732300919455760/1hi8I9jH_normal.jpg;;;;2021-03-09T12:24:39Z;2;cyan
1369301493141168136;1369298243344080906;2021-03-09T14:58:11.000Z;1018205643612844032;@Halla_aho Seuraavana tulee varmaan joku ”Näin Suomi neuvotteli kaikkien aikojen rahantulopaketin EU:lta”;Twitter for iPhone;200923051;realPseudonyymi;Antero T;https://pbs.twimg.com/profile_images/1018207950836588545/wlmEf-Lt_normal.jpg;0;2;0;177;;;;;replied_to;1369298243344080906;"Jos tämä ja ""Halla-aho-elämäkerta"" eivät riitä valtion tiedonjulkistamispalkintoon, niin MIKÄÄN ei riitä.

https://t.co/eZmUVGzzi1";2021-03-09T14:45:16.000Z;64;96;1237;7;Twitter for Android;NA;200923051;Halla_aho;Jussi Halla-aho;"Kansanedustaja / Member of Parliament

We/us/our";2010-10-10T16:56:27.000Z;FALSE;FALSE;https://t.co/SV43mJSXb8;Helsinki, Finland;https://pbs.twimg.com/profile_images/961268949131374592/AUX1Nqfb_normal.jpg;;;;2021-03-09T14:58:11Z;2;cyan
1369319603810279428;1369318918414888968;2021-03-09T16:10:08.000Z;1018205643612844032;@Poju12345 Mitä.... https://t.co/r23vHdXiRv;Twitter for iPhone;2778549199;realPseudonyymi;Antero T;https://pbs.twimg.com/profile_images/1018207950836588545/wlmEf-Lt_normal.jpg;0;0;0;4;https://twitter.com/realPseudonyymi/status/1369319603810279428/photo/1;;;;replied_to;1369318918414888968;[Tweet deleted];NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;2021-03-09T16:10:08Z;2;cyan
