tweet_id;conversation_id;created_at;author_id;text;source;in_reply_to_user_id;author_username;author_name;author_profile_image_url;retweet_count;reply_count;quote_count;like_count;url_expanded_url;url_images;url_title;url_description;referenced_type;referenced_tweet_id;referenced_text;referenced_created_at;refrerenced_retweet_count;refrerenced_reply_count;refrerenced_like_count;refrerenced_quote_count;refrerenced_source;referenced_url;referenced_author_id;referenced_author_username;referenced_author_name;referenced_author_description;referenced_author_created_at;referenced_author_verified;referenced_author_protected;referenced_author_url;referenced_author_location;referenced_author_profile_image_url;referenced_url_images;referenced_url_title;referenced_url_description;created_at_ymd_hms;timeperiod;cluster
1241621629991628801;1241621629991628801;2020-03-22T07:03:59.000Z;1225011411648237573;"Nyt himaan sieltä baarista.
#Koronavirusfi  #koronafi  #covid19finland https://t.co/CXcb6JzsHB";Twitter for iPhone;NA;jukka235;Ilkka Rauvola;https://pbs.twimg.com/profile_images/1330894906240471042/Po3bbWsp_normal.jpg;0;0;0;0;https://twitter.com/R_H_Ebright/status/1241602512009998336;;"NA";"NA";quoted;1241602512009998336;"""“It first struck me how different it was when I saw my first..patient go bad""
""Watching this..young guy, gasping for air, pink frothy secretions coming out of..tube.”

Medical Worker Describes Terrifying Lung Failure From COVID-19—Even in Young Patients 
https://t.co/8JF4WmSdmM";2020-03-22T05:48:01.000Z;16;1;22;4;Twitter Web Client;NA;47791337;R_H_Ebright;Richard H. Ebright;"Board of Governors Professor of Chemistry and Chemical Biology
@RutgersU";2009-06-17T00:32:29.000Z;TRUE;FALSE;https://t.co/L9wt0NZDIP;New Jersey, USA;https://pbs.twimg.com/profile_images/750862707071606784/QKnVZiPX_normal.jpg;"NA";"NA";"NA";2020-03-22T07:03:59Z;1;orange
1241623183016542209;1241623183016542209;2020-03-22T07:10:09.000Z;1225011411648237573;"Kohta Suomessa. 

#Koronavirusfi    #koronafi  #covid19finland  #COVID2019 https://t.co/kN4DkIcRZy";Twitter for iPhone;NA;jukka235;Ilkka Rauvola;https://pbs.twimg.com/profile_images/1330894906240471042/Po3bbWsp_normal.jpg;0;0;0;1;https://twitter.com/CureOurCountry/status/1241093105136340992;;"NA";"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NA";"NA";"NA";2020-03-22T07:10:09Z;1;orange
1241627286446780421;1241627286446780421;2020-03-22T07:26:28.000Z;1225011411648237573;"Hyvä Antti! Tässä esimerkkiä kaikille Suomen 3D printtaajille.
#koronavirusfi  #koronafi  #covid19finland  #COVID2019 #3Dprinting https://t.co/cb4QL1oT8K";Twitter for iPhone;NA;jukka235;Ilkka Rauvola;https://pbs.twimg.com/profile_images/1330894906240471042/Po3bbWsp_normal.jpg;1;0;0;3;https://twitter.com/AnttiSulkanen/status/1241415862885761024;;"NA";"NA";quoted;1241415862885761024;Yllättäen Thingiverse jumissa kun hakee 3D-malleja #covid-19 haulla. Olisin katsonut mitä apuvälineitä väki on laittanut jakoon. Voisin niitä veloituksetta tulostella tarvitsijoille.;2020-03-21T17:26:20.000Z;0;1;2;1;Twitter for iPhone;NA;2346359208;AnttiSulkanen;Antti 3D-man;3D-asiantuntiamyyjä. 3D laiteet & softat hanskassa. 3D-tulostimet, 3D-skannerit, CNC:t löytyy tontilta. Kuvausta dronella, ajelua prätkällä. @cadsolutions;2014-02-16T06:26:00.000Z;FALSE;FALSE;https://t.co/dcQh4JwvnJ;Valkeakoski, Suomi;https://pbs.twimg.com/profile_images/1383676000567918600/flibTUyZ_normal.jpg;"NA";"NA";"NA";2020-03-22T07:26:28Z;1;orange
1241627950660943872;1241627950660943872;2020-03-22T07:29:06.000Z;1225011411648237573;#koronavirusfi.  #koronafi  #covid19finland https://t.co/IfYxjqYSon;Twitter for iPhone;NA;jukka235;Ilkka Rauvola;https://pbs.twimg.com/profile_images/1330894906240471042/Po3bbWsp_normal.jpg;0;0;0;1;https://twitter.com/Maaninkavaara/status/1241625438218313728;;"NA";"NA";quoted;1241625438218313728;Muistelisin, että jo tammikuussa-20 oli tästä puhetta twitterissä.....nyt siis .@THLorg kiinnostui raumalaisnaisen ideasta – miksei oireitaan voisi ilmoittaa Omakannassa? https://t.co/cnCzSbhsC3;2020-03-22T07:19:07.000Z;2;1;13;1;Twitter Web Client;NA;1610983362;Maaninkavaara;⚖️ LakiMaaninka ⚔️;"Minun nimeni on Riku ja minä olen sinun ystäväsi❣️
❣️#isä #ukki❣️ #juristi ⚖️ 
""Ab imo pectore."" ❤️";2013-07-21T17:37:06.000Z;FALSE;FALSE;NA;#LAKImaaninka;https://pbs.twimg.com/profile_images/1451634495136882702/aGaqrNBw_normal.jpg;"NA";"NA";"NA";2020-03-22T07:29:06Z;1;orange
1241629030870323205;1241629030870323205;2020-03-22T07:33:23.000Z;1225011411648237573;"Olisko hyvä idea Suomessakin ?
#koronafi #Koronavirusfi #covid19finland https://t.co/GJp8q3W6HV";Twitter for iPhone;NA;jukka235;Ilkka Rauvola;https://pbs.twimg.com/profile_images/1330894906240471042/Po3bbWsp_normal.jpg;1;0;0;1;https://twitter.com/Secret_Beijing/status/1241277270712438784;;"NA";"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NA";"NA";"NA";2020-03-22T07:33:23Z;1;orange
1241831834851463169;1241831834851463169;2020-03-22T20:59:16.000Z;1225011411648237573;"Kaupassakäynti on näinä aikoina prosessi. Itse kehitetyt ohjeet. 
1/x

#koronavirusfi  #koronafi  #covid2019finland  #covid2019fi";Twitter Web App;NA;jukka235;Ilkka Rauvola;https://pbs.twimg.com/profile_images/1330894906240471042/Po3bbWsp_normal.jpg;5;6;3;25;"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NA";"NA";"NA";2020-03-22T20:59:16Z;1;orange
1241833516998017025;1241831834851463169;2020-03-22T21:05:57.000Z;1225011411648237573;"Valmistelut 1
-   avaa suihkuhuoneen ovi valmiiksi niin, ettei sun tarvitse koskea kahvoihin kun tulet takaisin
-   raivaa eteiseen tarpeeksi suuri tila, johon voit laskea ruokakassit + vaatteet
2/x

#koronavirusfi  #koronafi  #covid2019finland  #covid2019fi";Twitter Web App;1225011411648237573;jukka235;Ilkka Rauvola;https://pbs.twimg.com/profile_images/1330894906240471042/Po3bbWsp_normal.jpg;0;1;0;5;"NA";"NA";"NA";"NA";replied_to;1241831834851463169;"Kaupassakäynti on näinä aikoina prosessi. Itse kehitetyt ohjeet. 
1/x

#koronavirusfi  #koronafi  #covid2019finland  #covid2019fi";2020-03-22T20:59:16.000Z;5;6;25;3;Twitter Web App;NA;1225011411648237573;jukka235;Ilkka Rauvola;"Applying stock market methods to coronavirus.
Checking out facts.
#FactCheck";2020-02-05T11:01:17.000Z;FALSE;FALSE;NA;Finland;https://pbs.twimg.com/profile_images/1330894906240471042/Po3bbWsp_normal.jpg;"NA";"NA";"NA";2020-03-22T21:05:57Z;1;orange
1241834345175879690;1241831834851463169;2020-03-22T21:09:14.000Z;1225011411648237573;"Valmistelut 2
-   oven suuhun 2 jätesäkkiä (toinen päällysvaatteille ja toinen muille)
-   oven suuhun sanko jossa fairyä + lämmintä vettä (käsien ja kenkien pesuun)
3/x

#koronavirusfi  #koronafi  #covid2019finland  #covid2019fi";Twitter Web App;1225011411648237573;jukka235;Ilkka Rauvola;https://pbs.twimg.com/profile_images/1330894906240471042/Po3bbWsp_normal.jpg;0;1;0;5;"NA";"NA";"NA";"NA";replied_to;1241833516998017025;"Valmistelut 1
-   avaa suihkuhuoneen ovi valmiiksi niin, ettei sun tarvitse koskea kahvoihin kun tulet takaisin
-   raivaa eteiseen tarpeeksi suuri tila, johon voit laskea ruokakassit + vaatteet
2/x

#koronavirusfi  #koronafi  #covid2019finland  #covid2019fi";2020-03-22T21:05:57.000Z;0;1;5;0;Twitter Web App;NA;1225011411648237573;jukka235;Ilkka Rauvola;"Applying stock market methods to coronavirus.
Checking out facts.
#FactCheck";2020-02-05T11:01:17.000Z;FALSE;FALSE;NA;Finland;https://pbs.twimg.com/profile_images/1330894906240471042/Po3bbWsp_normal.jpg;"NA";"NA";"NA";2020-03-22T21:09:14Z;1;orange
1241835696958189568;1241831834851463169;2020-03-22T21:14:37.000Z;1225011411648237573;"Valmistelut 3
-   jätä eteisen ovi/ovet auki niin, ettei sun tarvitse koskea ovenkahvoihin matkalla suihkuun kun tulet takaisin. Katso reitti valmiiksi.
-   ota pelkkä pankki/luottokortti mukaan. Jätä lompakko kotiin
4/x

#koronavirusfi  #koronafi  #covid2019finland  #covid2019fi";Twitter Web App;1225011411648237573;jukka235;Ilkka Rauvola;https://pbs.twimg.com/profile_images/1330894906240471042/Po3bbWsp_normal.jpg;0;1;0;6;"NA";"NA";"NA";"NA";replied_to;1241834345175879690;"Valmistelut 2
-   oven suuhun 2 jätesäkkiä (toinen päällysvaatteille ja toinen muille)
-   oven suuhun sanko jossa fairyä + lämmintä vettä (käsien ja kenkien pesuun)
3/x

#koronavirusfi  #koronafi  #covid2019finland  #covid2019fi";2020-03-22T21:09:14.000Z;0;1;5;0;Twitter Web App;NA;1225011411648237573;jukka235;Ilkka Rauvola;"Applying stock market methods to coronavirus.
Checking out facts.
#FactCheck";2020-02-05T11:01:17.000Z;FALSE;FALSE;NA;Finland;https://pbs.twimg.com/profile_images/1330894906240471042/Po3bbWsp_normal.jpg;"NA";"NA";"NA";2020-03-22T21:14:37Z;1;orange
1241836668967141382;1241831834851463169;2020-03-22T21:18:28.000Z;1225011411648237573;"Valmistelut 4
-   jätä puhelin kotiin
-   irrota vai tarvittavat avaimet avainnipusta
-   crocs tai kumisaappaat, ne on helppo pestä
-   tuulipuku päälle, helppo pestä. Unohda untuvat jne joita on vaikea pestä.
5/x

#koronavirusfi  #koronafi  #covid2019finland  #covid2019fi";Twitter Web App;1225011411648237573;jukka235;Ilkka Rauvola;https://pbs.twimg.com/profile_images/1330894906240471042/Po3bbWsp_normal.jpg;0;1;0;5;"NA";"NA";"NA";"NA";replied_to;1241835696958189568;"Valmistelut 3
-   jätä eteisen ovi/ovet auki niin, ettei sun tarvitse koskea ovenkahvoihin matkalla suihkuun kun tulet takaisin. Katso reitti valmiiksi.
-   ota pelkkä pankki/luottokortti mukaan. Jätä lompakko kotiin
4/x

#koronavirusfi  #koronafi  #covid2019finland  #covid2019fi";2020-03-22T21:14:37.000Z;0;1;6;0;Twitter Web App;NA;1225011411648237573;jukka235;Ilkka Rauvola;"Applying stock market methods to coronavirus.
Checking out facts.
#FactCheck";2020-02-05T11:01:17.000Z;FALSE;FALSE;NA;Finland;https://pbs.twimg.com/profile_images/1330894906240471042/Po3bbWsp_normal.jpg;"NA";"NA";"NA";2020-03-22T21:18:28Z;1;orange
1244134714920837121;1244134714920837121;2020-03-29T05:30:05.000Z;1225011411648237573;"Saksalaiset ovat löytäneet ehkä uuden lääkkeen virukseen. Miten olis kliiniset kokeet esim. Suomessa?

#koronavirusfi  #korona  #covid19fi  #covid19finland 

https://t.co/CGzOoXvCPN";Twitter Web App;NA;jukka235;Ilkka Rauvola;https://pbs.twimg.com/profile_images/1330894906240471042/Po3bbWsp_normal.jpg;0;0;0;0;https://twitter.com/DelthiaRicks/status/1235886208372310016;;"NA";"NA";quoted;1235886208372310016;"Discovery: Biologists in Germany have found a way to block #SARSCoV2 from entering lung cells. The virus hijacks the ACE2 receptor &amp; another, TMPRSS2, to enter cells. A drug, camostat mesilate, blocks entry. It's used in Japan for pancreatic inflammation https://t.co/zGPmBFx2nP https://t.co/nMwSdJDTeq";2020-03-06T11:13:28.000Z;466;35;820;83;Twitter Web App;NA;732787392722182144;DelthiaRicks;delthia ricks 🔬;Award-winning science writer. Author. Citizen Scientist. Bylines: Newsday, Discover Magazine, Journal of the Nat'l Cancer Institute, Ms Magazine, Medical Xpress;2016-05-18T04:18:23.000Z;FALSE;FALSE;NA;New York;https://pbs.twimg.com/profile_images/1232373109887586311/WohXy1Xq_normal.jpg;"NA";"NA";"NA";2020-03-29T05:30:05Z;2;orange
1244148841647046660;1244148841647046660;2020-03-29T06:26:13.000Z;1225011411648237573;"Isolta amerikkalaiselta medical equipment valmistajalta tuli pikatestilaite, jolla saa tuloksen 5 minuutissa. Nyt näitä rupeaa tulemaan.

#koronavirusfi  #korona  #covid19fi  #covid19finland  #covid19italy  #COVID2019  

https://t.co/ZrgeKQWU1p";Twitter Web App;NA;jukka235;Ilkka Rauvola;https://pbs.twimg.com/profile_images/1330894906240471042/Po3bbWsp_normal.jpg;0;0;0;0;https://www.bloomberg.com/news/articles/2020-03-27/abbott-launches-5-minute-covid-19-test-for-use-almost-anywhere;;"NA";"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NA";"NA";"NA";2020-03-29T06:26:13Z;2;orange
